ID,NAME,LINK_ID,tid,tname,m_tid,m_tname
290,上海财经大学计科大一学生，准备转到经济学院，我想问问经济学院各个专业的特点和就业情况？,28280610,19552981,经济,10,金融
291,"2012 年上半年，有哪些事件，虽然在发生时没有被媒体广为关注和报道，但是在一年或三五年过去后，回过头来看会发现其重要的意义？",20400594,19551077,历史,5,历史
292,业余学习经济学方面的知识，有哪些入门的书籍推荐？,27335826,19560170,经济学,10,金融
293,如何看待《经济观察报》《21世纪经济报道》《南方周末》三份报纸？,19767931,19568213,报纸,19568213,报纸
294,「327」国债事件中魏东的操作同样违法为何没判刑？,21339978,19551404,投资,10,金融
295,现在08年的四万亿被骂这么惨，当时的社会舆论是怎样的？,36729624,19609455,金融,19609455,金融
296,如何评价中央财经大学（沙河校区）的食堂？,36553148,20011767,中央财经大学,20011767,中央财经大学
297,上半年太原GDP同比增长8.5%，为何业绩如此突出？,35178488,19558663,"经济学人（The Economist）",10,金融
298,在中央财经大学中国经济与管理研究院（CEMA）学习数理经济与数理金融专业是怎样的体验？,31491713,19560170,经济学,10,金融
299,"高考填志愿，金融类，上财 VS南开，选哪个？",31351867,19556353,大学,12,教育
300,双轨制在现在还有合理性吗？,20593724,19552981,经济,10,金融
301,唯一登上时代周刊封面华人男歌手是谁？,21656170,19551166,杂志,19551166,杂志
302,数学一定是学习经济学的基础么？,36539087,19560170,经济学,10,金融
303,推出3.2万亿地方债务置换意味着什么？,35110527,19552981,经济,10,金融
304,为什么大跌后股市不容易涨起来？,34236173,19551404,投资,10,金融
305,在大连各个高校读大学分别是怎样的感受?,31948785,19895905,东北财经大学,12,教育
306,如何看待汉能股票突然升高？,28542623,19609455,金融,19609455,金融
307,"「Issued and outstanding」「Reserved for issue」「Fully Diluted」分别是什么意思？",20408310,19609455,金融,19609455,金融
308,和讯是知名的财经网站，为何里面会有大量时政内容？,23463023,19574520,财经网站,10,金融
309,"中国政府债务超 20 万亿，到底有能力偿还吗？会不会出现城市或者国家破产？",22407135,19552981,经济,10,金融
310,转型一年后，《新闻周刊》宣布恢复印刷出版，走《经济学人》路线，背后的逻辑是什么?,22191014,19558663,"经济学人（The Economist）",10,金融
311,为什么国内没有《时代》、《经济学人》等杂志的购买？,37802578,19558663,"经济学人（The Economist）",10,金融
312,某些媒体无所不用其极地黑高铁，是图个啥？,21346490,19555377,高铁,9,汽车
313,"《商业价值》移动互联网创新大会 2013 的简介究竟是什么意思？",21290247,19550517,互联网,16,科技
314,我想问问，在哪能找到《泰晤士报》、《时代周刊》《新闻周刊》《今日美国》《国家地理杂志》《科学美国人》《科学》《探索》《自然》《商业周刊》《经济学家》《华尔街日报》他们的中文版？,20831514,19560170,经济学,10,金融
315,西南财经和人民大学如何选择？,31785046,19551003,金融学,19551003,金融学
316,谢作诗这样的经济学理论有什么问题？,20645206,19560170,经济学,10,金融
317,我国著名的经济学者(家)都有谁？,30011707,19560170,经济学,10,金融
318,西南财经大学在上海的口碑和名气怎么样？,29576363,19687047,西南财经大学,19687047,西南财经大学
319,为什么《从0到1》会火的一塌糊涂？,28792737,19550517,互联网,16,科技
320,"如何客观评价对外经贸 上财和广外在各地的影响力?",27041269,19681366,上海财经大学,19760570,上海财经大学
321,铁汇最近100％赠金是怎么回事？有没有跑路的风险？,26881129,19551066,财经,10,金融
322,中南财经政法大学法学专业的新生是否应复读？（发挥有些失常）,35171929,19556353,大学,12,教育
323,如何用王家卫的方式谈股市？,31201614,19550429,电影,6,动漫与电影
324,有一个东财的男朋友是一种什么体验?,30520716,19552234,大学生活,19552234,大学生活
325,作为一个会计系学生如何建立求职优势？,30311679,19551066,财经,10,金融
326,在南京财经大学读书是一种什么样的体验？,30072868,19556353,大学,12,教育
327,为什么我感觉《财经郎眼》里嘉宾的观点比郎咸平本人更有水平？,28588970,19551066,财经,10,金融
328,怎么看待芮成钢被调查？,24463090,19648459,芮成钢,19648459,芮成钢
329,为什么黑芮成刚？,21957370,19648459,芮成钢,19648459,芮成钢
330,东.西.中南财及其他财经大学在北上就业竞争上与两财一贸相比是否有很大的劣势，去四大就职是否是最好选择？,40254856,19568381,会计,19568381,会计
331,安徽师范大学跟安徽财经大学哪个更好？,21157615,19556353,大学,12,教育
332,为什么上财的金融比南京大学的金融还要高分？,35555979,19567664,高考,12,教育
333,2015年8月24日股市会是怎样的趋势，会是怎样的图形？,34931881,19551066,财经,10,金融
334,"如何评价金融时报（Financial Time）被日本经济新闻社（Nikkei）收购？",33283063,19638781,企业并购,19638781,企业并购
335,为什么山西的大学不叫山X大，而山东的大学就可以叫山X大？,31633690,19689191,山西财经大学,19689191,山西财经大学
336,A股目前上涨的动力是什么？,27846589,19609455,金融,19609455,金融
337,如何看待财经网报道《揭秘华为12年虚拟股骗局：形迹近于“非法集资”（华为股票虚实）》？,20316154,19559840,股票,10,金融
338,B站视频承包计划怎么被确认属实的?,25920255,19551066,财经,10,金融
339,我国目前有哪些具有财团雏形的集团？,25011194,19551066,财经,10,金融
340,《商业价值》和极客公园是什么样的关系？,19588102,19552086,商业价值（杂志）,19552086,商业价值（杂志）
341,衡量一个商业模式好坏的最直接依据是什么？有人说是现金流模式，这样说对吗？,19810550,19550517,互联网,16,科技
342,惠卡人为什么写自白书劝惠卡世纪何总：事已至此，自首吧？,40546820,19551066,财经,10,金融
343,如何看待东财两个版本的“南山南”？,39776355,19895905,东北财经大学,12,教育
344,山西转型发展要如何转型？,37995632,19552981,经济,10,金融
345,哪里找达人指导炒股窍门？,36447438,19609455,金融,19609455,金融
346,在中央财经大学学院南路校区考英语四六级听力是怎样一种体验?,31265929,20011767,中央财经大学,20011035,中央财经大学
347,想办一场辩论赛，求关于财经方面的辩题?,29468869,19609455,金融,19609455,金融
348,"如何理解芮成钢所说: 『莫忘国耻是对的，但同时又要理性区分，历史的屈辱到了今天，仍然是屈辱吗？抑或者只是我们在种种教育宣传下，潜意识里挥之不去的那么一点儿自卑情结』？",20518597,19551077,历史,5,历史
349,如何全面，科学，准确的评价相声演员宁培楷?,28508646,19687126,天津财经大学,19687126,天津财经大学
350,"《商业价值》杂志推出 iPad 版会影响它的线下销售吗？",20379771,19550415,媒体,19550415,媒体
351,评价上海财经大学，中央财经大学，对外经贸大学，西南财经大学，中南财经政法大学间的优劣？,26385306,19556353,大学,12,教育
352,《经济学人》和《商业周刊》各自的优势是什么？,20206680,19552981,经济,10,金融
353,"为什么《第一财经周刊》最近两期不用 Monocle 的带边框的封面设计了？",19581076,19556382,平面设计,19556382,平面设计
354,如何评价东财助手服务号因造谣被学校封杀?,39292357,19895905,东北财经大学,12,教育
355,蚌埠人有哪些周边地区人所没有的特点，优点和缺点？,38683086,19735834,安徽财经大学,19735834,安徽财经大学
356,中国计划经济失败的案例有哪些？,36633821,19560170,经济学,10,金融
357,2015年10月8日股市行情大概会是怎样的趋势？,36206774,19551066,财经,10,金融
358,为什么中国内地最宜居的城市是北京并且蝉联第一？,34803877,19550828,北京,19551147,北京
359,"为什么《经济学人》杂志网站的正文字体从原来的 Verdana 改为 Arial？",20743517,19558663,"经济学人（The Economist）",10,金融
360,如何利用经济学人economist学英语？,30854656,19553528,英语,13,语言与文化
361,如何看「美国一季度GDP下降0.7%」？,30831548,19551627,美国,19551627,美国
362,淘股吧有哪些值得关注的用户？,30421805,19551066,财经,10,金融
363,大家炒股都是看哪个网站的信息，哪个更快更准？,29964801,19551404,投资,10,金融
364,上海市的支柱产业是什么？,27617272,19550818,上海,19550818,上海
365,1840-1940，这100年间香港GDP增长了多少？,26995588,19628686,经济史,10,金融
366,为什么世界上一些非常成功的人士都是对事物追求完美但脾气非常差，如：乔布斯，卡梅隆？,20249019,19551066,财经,19551147,财经
367,怎么给15岁的孩子解释经济学上“看不见的手”？,26421983,19609455,金融,19609455,金融
368,"2012 年 2 月 21 日的财经新闻有哪些值得注意和思考的点？",20076718,19551066,财经,10,金融
369,想学习经济知识，应该循序渐进的看哪些书？,19936895,19560170,经济学,10,金融
370,参加暑期保研夏令营需要什么样的条件呢?,23180708,19563107,考研,12,教育
371,广东财经大学改名后的影响？,23012308,19551066,财经,10,金融
372,牛刀和谢国忠等人整天呼喊房价破灭，理由是什么？,22757238,19609455,金融,19609455,金融
373,《商业价值》杂志招聘有哪些标准和要求？,19574020,19552086,商业价值（杂志）,19552086,商业价值（杂志）
374,如何看待国泰君安因恶意砸盘被限制做市3个月？,40808425,19609455,金融,19609455,金融
375,为什么从网络舆论来看，宝万之争中更多的人在讨伐王石支持宝能呢？,38701630,19551066,财经,10,金融
376,2015年10月以来楼市正在回暖，房企正在加大各个城市拿地力度，是否意味着这一次的买房窗口期要过去了？,36960211,19551404,投资,10,金融
377,中南财经政法法学到底怎么样？,36832320,19560372,大学专业,19560372,大学专业
378,高房价作为政府从社会上收钱的手段，2015年后能持续吗？,36207562,19555355,房地产,10,金融
379,2015年8月31日的沪市指数会呈现怎样的走势？,35171227,19609455,金融,19609455,金融
380,考西南财经大学的金融研究生有多难？背景理工科，普通一本院校，大一，平时不玩游戏，就看一些人文类的书？,30822119,19609455,金融,19609455,金融
381,2015年5月28日股价暴跌6.45%，是不是预示着牛市结束？,30747857,19551066,财经,10,金融
382,"如何评价《商业价值》杂志 3 周年？",20546636,19552086,商业价值（杂志）,19552086,商业价值（杂志）
